index,estimator,training score,validation score,scoring,features dropped
0,SVC,0.7008474576271186,0.6949152542372881,accuracy,0
1,SVC,0.7008474576271186,0.6949152542372881,accuracy,1
2,SVC,0.7008474576271186,0.6949152542372881,accuracy,2
3,SVC,0.7008474576271186,0.6949152542372881,accuracy,3
4,SVC,0.7008474576271186,0.6949152542372881,accuracy,4
5,SVC,0.7008474576271186,0.6949152542372881,accuracy,5
6,SVC,0.7008474576271186,0.6949152542372881,accuracy,6
7,SVC,0.7008474576271186,0.6949152542372881,accuracy,7
8,SVC,0.7008474576271186,0.6949152542372881,accuracy,8
9,SVC,0.7008474576271186,0.6949152542372881,accuracy,9
10,SVC,0.7008474576271186,0.6949152542372881,accuracy,10
11,SVC,0.7008474576271186,0.6949152542372881,accuracy,11
12,SVC,0.7008474576271186,0.6949152542372881,accuracy,12
13,SVC,0.7011299435028249,0.6971751412429379,accuracy,13
14,SVC,0.7011299435028249,0.6971751412429379,accuracy,14
15,SVC,0.7011299435028249,0.6971751412429379,accuracy,15
16,SVC,0.7011299435028249,0.6971751412429379,accuracy,16
17,SVC,0.7011299435028249,0.6971751412429379,accuracy,17
18,SVC,0.7011299435028249,0.6971751412429379,accuracy,18
19,SVC,0.7011299435028249,0.6971751412429379,accuracy,19
20,SVC,0.7011299435028249,0.6971751412429379,accuracy,20
21,SVC,0.7011299435028249,0.6971751412429379,accuracy,21
22,SVC,0.7011299435028249,0.6971751412429379,accuracy,22
23,SVC,0.7011299435028249,0.6971751412429379,accuracy,23
24,SVC,0.7011299435028249,0.6971751412429379,accuracy,24
25,SVC,0.7011299435028249,0.6971751412429379,accuracy,25
26,SVC,0.7011299435028249,0.6971751412429379,accuracy,26
27,SVC,0.6980225988700565,0.6949152542372882,accuracy,27
28,SVC,0.6943502824858758,0.6915254237288135,accuracy,28
29,SVC,0.6943502824858758,0.6915254237288135,accuracy,29
30,SVC,0.6935028248587571,0.688135593220339,accuracy,30
31,SVC,0.6932203389830509,0.688135593220339,accuracy,31
32,SVC,0.6932203389830509,0.688135593220339,accuracy,32
33,SVC,0.6932203389830509,0.688135593220339,accuracy,33
34,SVC,0.6932203389830509,0.688135593220339,accuracy,34
35,SVC,0.6932203389830509,0.688135593220339,accuracy,35
36,SVC,0.6943502824858758,0.6926553672316385,accuracy,36
37,SVC,0.6943502824858758,0.6926553672316385,accuracy,37
38,SVC,0.6940677966101696,0.6926553672316385,accuracy,38
39,SVC,0.6940677966101696,0.6926553672316385,accuracy,39
40,SVC,0.6940677966101696,0.6926553672316385,accuracy,40
41,SVC,0.6943502824858758,0.6926553672316385,accuracy,41
42,SVC,0.6943502824858758,0.6926553672316385,accuracy,42
43,SVC,0.6943502824858758,0.6926553672316385,accuracy,43
44,SVC,0.6943502824858758,0.6926553672316385,accuracy,44
45,SVC,0.6940677966101696,0.6926553672316385,accuracy,45
46,SVC,0.6940677966101696,0.6926553672316385,accuracy,46
47,SVC,0.6940677966101696,0.6926553672316385,accuracy,47
48,SVC,0.6940677966101696,0.6926553672316385,accuracy,48
49,SVC,0.6940677966101696,0.6926553672316385,accuracy,49
50,SVC,0.6940677966101696,0.6926553672316385,accuracy,50
51,SVC,0.6997175141242937,0.6983050847457628,accuracy,51
52,SVC,0.6997175141242937,0.6983050847457628,accuracy,52
